,Price,Brand,Screen Size,CPU type,Memory,Storage,GPU,Resolution,Backlit Keyboard,Touchscreen,Graphic Type,Operating System,Webcam,Card Reader,Thunderbolt,title,link,ppi,CPU_series,GPU_brand
64,370.99,dell,14.0,Intel Core i5 8th Gen,16,512,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell laptop latitude 5400 intel core i5 8th gen 8365u (1.60ghz) 16gb memory 512 gb nvme ssd intel uhd graphics 620 14.0"" fhd windows 10 pro 64-bit(9)",https://www.newegg.com/dell-latitude-5400/p/N82E16834343370?Item=N82E16834343370,157.3505121487356,Intel Core i5,Intel
66,1993.99,msi,17.3,Intel Core i9 13th Gen,32,1024,NVIDIA GeForce RTX 4070 Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Pro,Yes,0,0,"msi gp series vector gp77 13vg-096us 17.3"" gaming laptop(1)",https://www.newegg.com/cosmo-gray-msi-gp-series-vector-gp77-13vg-096us-gaming/p/N82E16834156535?Item=N82E16834156535,169.78089942830815,Intel Core i9,NVIDIA
67,899.99,asus,14.0,Intel Core i5 13th Gen,16,512,No,2880x1800,1,1,Integrated,Windows 11 Home,No,0,1,"2023 asus zenbook 14 flip oled laptop, 14â€ oled touch display, intel evo platform, intel core i5-1340p cpu, intel iris xe graphics, 16gb ram, 512gb ssd, windows 11 home, foggy silver, up3404va-ds54t-s",https://www.newegg.com/foggy-silver-asus-zenbook-14-up3404va-ds54t-s/p/N82E16834236438?Item=N82E16834236438,242.5880862528841,Intel Core i5,No
69,2089.99,asus,16.0,Intel Core i9 13th Gen,32,1024,NVIDIA GeForce RTX 4060 Laptop GPU,3200x2000,1,1,Dedicated,Windows 11 Home,No,0,1,"2023 asus proart studiobook 16 oled laptop, 16â€ 3.2k oled touch display, intel core i9-13980hx cpu, nvidia geforce rtx 4060 gpu, 32gb ddr5 so-dimm ram, 1tb ssd, windows 11 home, h7604jv-ds96t, mineral(3)",https://www.newegg.com/mineral-black-asus-proart-studiobook-h7604jv-ds96t/p/N82E16834236452?Item=N82E16834236452,235.8495283014151,Intel Core i9,NVIDIA
70,950.99,asus,15.6,AMD Ryzen 7 6000 Series,16,512,NVIDIA GeForce RTX 3050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,No,0,0,"asus rog strix g15 g513rc-es73 15.6"" gaming laptop(10)",https://www.newegg.com/eclipse-gray-asus-rog-strix-g15-g513rc-es73-gaming/p/N82E16834236450?Item=N82E16834236450,141.21199808219862,AMD Ryzen 7,NVIDIA
71,349.99,apple,13.3,Intel Core i5,8,128,Intel Iris Plus Graphics 640,2560x1600,1,0,Integrated,macOS,Yes,0,1,"apple macbook pro intel core i5 2.30ghz 8 gb memory 128 gb ssd intel iris plus graphics 640 13.3"" macos 10.15 catalina mpxq2ll/a space gray (2017)",https://www.newegg.com/space-gray-apple-macbook-pro-mc700ll-a-content-creation-home-personal/p/N82E16834096429?Item=N82E16834096429,226.98300468106115,Intel Core i5,Intel
72,749.0,msi,15.6,Intel Core i5 12th Gen,16,512,NVIDIA GeForce RTX 2050 Laptop GPU,1920x1080,0,0,Dedicated,Windows 11 Home,Yes,0,0,"msi cyborg 15 a12ucx-276us 15.6"" gaming laptop(3)",https://www.newegg.com/p/N82E16834156487?Item=N82E16834156487,141.21199808219862,Intel Core i5,NVIDIA
73,259.99,dell,14.0,Intel Core i7 8th Gen,16,256,No,1920x1080,0,0,Integrated,Windows 11 Pro,No,0,0,"dell latitude 5400 laptop intel core i7 8th gen i7-8665u 1.90ghz 16gb memory 256 gb ssd 14"" fhd windows 11 pro(8)",https://www.newegg.com/dell-latitude-5400/p/N82E16834833625?Item=N82E16834833625,157.3505121487356,Intel Core i7,No
74,1338.99,asus,15.6,AMD Ryzen 9 7000 Series,32,1024,NVIDIA GeForce RTX 4060 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,1,0,"asus vivobook pro 15 laptop, 15.6â€ fhd display, amd ryzen 9 7940hs mobile cpu, nvidia geforce rtx 4060 laptop gpu, 32gb ram, 1tb ssd, windows 11 home, quiet blue, m6500xv-eb96(1)",https://www.newegg.com/quiet-blue-asus-m6500xv-eb96-content-creation-home-personal/p/N82E16834236470?Item=N82E16834236470,141.21199808219862,AMD Ryzen 9,NVIDIA
75,1579.99,asus,15.6,Intel Core i9 12th Gen,32,1024,NVIDIA GeForce RTX 3060 Laptop GPU,1920x1080,0,1,Dedicated,Windows 11 Pro,Yes,0,0,"asus zenbook pro duo ux582zm-xs96t 15.6"" oled fhd touch (1920 x 1080) laptop intel i9-12900h 2.5ghz tetradeca-core (14 core) 32gb ddr5 1tb m.2 nvme pcie 4.0 ssd nvidia geforce rtx 3060 6gb w11p",https://www.newegg.com/aluminum-asus-ux582zm-xs96t-mainstream/p/1TS-001A-09E86?Item=1TS-001A-09E86,141.21199808219862,Intel Core i9,NVIDIA
76,539.99,hp,15.6,AMD Ryzen 7 5000 Series,16,512,AMD Radeon Graphics,1920x1080,0,1,Integrated,Windows 11 Home,Yes,0,1,"hp envy x360 2-in-1 laptop amd ryzen 7 5825u 2.00 ghz 16 gb memory 512 gb pcie ssd amd radeonâ„¢ graphics 15.6"" fhd touchscreen windows 11 home 15-eu1073cl",https://www.newegg.com/hp-envy-x360/p/N82E16834841646?Item=N82E16834841646,141.21199808219862,AMD Ryzen 7,AMD
77,849.99,asus,15.6,Intel Core i5 12th Gen,16,512,NVIDIA GeForce RTX 3050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,1,"asus tuf gaming f15 fx507zc-es53 15.6"" gaming laptop(13)",https://www.newegg.com/mecha-gray-asus-tuf-gaming-f15-fx507zc-es53/p/N82E16834236448?Item=N82E16834236448,141.21199808219862,Intel Core i5,NVIDIA
78,1144.99,asus,15.6,AMD Ryzen 7 7000 Series,16,1024,NVIDIA GeForce RTX 4050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"asus tuf gaming a15 (2023) fa507nu-ds74 15.6"" gaming laptop(162)",https://www.newegg.com/mecha-gray-asus-tuf-gaming-a15-fa507nu-ds74/p/N82E16834236389?Item=N82E16834236389,141.21199808219862,AMD Ryzen 7,NVIDIA
79,1360.0,msi,15.6,Intel Core i7 11th Gen,16,1024,NVIDIA GeForce RTX 3060 Laptop GPU,1920x1080,0,0,Dedicated,Windows 11 Home,Yes,0,0,"msi gs series gs66 stealth 11ue-662 15.6"" gaming laptop",https://www.newegg.com/core-black-msi-gs-series-gs66-stealth-11ue-662-gaming/p/N82E16834156377R?Item=N82E16834156377R,141.21199808219862,Intel Core i7,NVIDIA
80,1170.0,msi,16.0,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,2560x1600,1,1,Dedicated,Windows 11 Pro,Yes,1,1,"msi creator z16p b12ugst-042 16.0"" laptop intel core i7 12th gen 12700h (2.30ghz) 16gb memory",https://www.newegg.com/lunar-gray-msi-creator-z16p-b12ugst-042-content-creation-work-business/p/N82E16834156173R?Item=N82E16834156173R,188.67962264113208,Intel Core i7,NVIDIA
81,555.99,lenovo,15.6,AMD Ryzen 5 7000 Series,16,512,AMD Radeon Graphics,1920x1080,1,1,Integrated,Windows 11 Home,Yes,1,0,"lenovo 82xm0032us 15.6"" laptop amd ryzen 5 7000 series 7530u (2.00ghz) 16gb memory",https://www.newegg.com/abyss-blue-lenovo-ideapad-slim-3-82xm0032us-home-personal/p/N82E16834840209?Item=N82E16834840209,141.21199808219862,AMD Ryzen 5,AMD
82,2609.99,asus,16.0,Intel Core i9 13th Gen,32,1024,NVIDIA GeForce RTX 4080 Laptop GPU,2560x1600,1,0,Dedicated,Windows 11 Pro,Yes,0,1,"asus rog strix scar 16 (2023) g634jz-xs96 16.0"" gaming laptop",https://www.newegg.com/off-black-asus-rog-strix-scar-16-g634jz-xs96-gaming/p/N82E16834236368R?Item=N82E16834236368R,188.67962264113208,Intel Core i9,NVIDIA
83,1625.99,asus,15.6,AMD Ryzen 9 7000 Series,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"asus tuf gaming a15 fa507xi-eh94 15.6"" gaming laptop(162)",https://www.newegg.com/mecha-gray-asus-tuf-gaming-a15-fa507xi-eh94/p/N82E16834236481?Item=N82E16834236481,141.21199808219862,AMD Ryzen 9,NVIDIA
84,799.99,acer,16.0,Intel Core i5 13th Gen,8,512,Intel Iris Xe,1920x1200,1,0,Integrated,Windows 11 Home,Yes,1,1,"acer sfg16-71-52sd 16.0"" laptop intel core i5 13th gen 1335u (1.30ghz) 8 gb lpddr5 memory",https://www.newegg.com/steel-gray-acer-swift-go-16-sfg16-71-52sd-home-personal/p/N82E16834360293?Item=N82E16834360293,141.50971698084905,Intel Core i5,Intel
85,1199.99,asus,16.0,Intel Core i9 13th Gen,16,512,NVIDIA GeForce RTX 4060 Laptop GPU,1920x1200,0,0,Dedicated,Windows 11 Home,No,0,1,"asus vivobook pro 16 laptop, 16â€ display, intel core i9-13900h cpu, nvidiaâ® geforceâ® rtxâ„¢ 4060 gpu, 16gb ram, 512gb ssd, windows 11 home, quiet blue, k6602vv-ds94(2)",https://www.newegg.com/quiet-blue-asus-viewbook-pro-16-k6602vv-ds94/p/N82E16834236453?Item=N82E16834236453,141.50971698084905,Intel Core i9,NVIDIA
86,2799.0,msi,16.0,Intel Core i9 13th Gen,64,2048,NVIDIA GeForce RTX 4070 Laptop GPU,3840x2400,1,0,Dedicated,Windows 11 Pro,Yes,1,1,"msi stealth 16 mercedesamg a13vg-236 16.0"" gaming laptop",https://www.newegg.com/p/N82E16834156540?Item=N82E16834156540,283.0194339616981,Intel Core i9,NVIDIA
87,483.99,asus,17.3,Intel Pentium Gold,8,256,Intel UHD Graphics,1600x900,0,0,Integrated,Windows 11 Home,Yes,0,0,"2023 asus vivobook 17 laptop, 17.3â€ hd+ display, intel core pentium 8505 cpu, intel uhd graphics, 8gb ram, 256gb ssd, windows 11 home, quiet blue, f1704za-ds24",https://www.newegg.com/quiet-blue-asus-vivobook-f1704za-ds24-home-personal/p/N82E16834236433?Item=N82E16834236433,106.11306214269258,Intel Other CPU,Intel
88,2199.0,msi,16.0,Intel Core i7 13th Gen,32,2048,NVIDIA GeForce RTX 4060 Laptop GPU,2560x1600,1,1,Dedicated,Windows 11 Pro,Yes,1,1,"msi summit e16flip a13vft-060us intel core i7 13th gen 1360p (2.20ghz) 32gb memory 2 tb pcie ssd nvidia geforce rtx 4060 laptop gpu 16"" touchscreen 2560 x 1600 2-in-1 laptop windows 11 pro 64-bit(1)",https://www.newegg.com/p/N82E16834156456?Item=N82E16834156456,188.67962264113208,Intel Core i7,NVIDIA
89,1899.0,msi,17.3,Intel Core i9 13th Gen,32,1024,NVIDIA GeForce RTX 4070 Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi pulse 17 b13vgk-887us 17.3"" gaming laptop",https://www.newegg.com/p/N82E16834156566?Item=N82E16834156566,169.78089942830815,Intel Core i9,NVIDIA
90,559.99,hp,15.6,AMD Ryzen 7 5000 Series,16,512,AMD Radeon Graphics,1920x1080,1,1,Integrated,Windows 11 Home,Yes,1,0,"hp envy x360 15-eu1073cl amd ryzen 7 5000 series 5825u (2.00ghz) 16gb memory 512 gb pcie ssd amd radeon graphics 15.6"" touchscreen 1920 x 1080 2-in-1 laptop windows 11 home 64-bit",https://www.newegg.com/hp-envy-x360-15-eu1073cl-nightfall-black-aluminum-with-a-sandblasted-anodized-finish-nightfall-bl/p/N82E16834841272?Item=N82E16834841272,141.21199808219862,AMD Ryzen 7,AMD
91,2603.99,asus,16.0,Intel Core i9 13th Gen,32,1024,NVIDIA GeForce RTX 4070 Laptop GPU,3200x2000,0,1,Dedicated,Windows 11 Home,No,0,1,"2023 asus proart studiobook 16 oled laptop, 16â€ 3.2k oled touch display, intel core i9-13980hx cpu, nvidia geforce rtx 4070 gpu, 32gb ddr5 so-dimm ram, 1tb ssd, windows 11 home, h7604ji-ds96t, mineral(3)",https://www.newegg.com/mineral-black-asus-proart-studiobook-h7604ji-ds96t/p/N82E16834236451?Item=N82E16834236451,235.8495283014151,Intel Core i9,NVIDIA
92,1099.99,asus,15.6,AMD Ryzen 7 7000 Series,16,1024,NVIDIA GeForce RTX 4060 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"asus tuf gaming a15 fa507nv-eh74 15.6"" gaming laptop(162)",https://www.newegg.com/mecha-gray-asus-tuf-gaming-a15-fa507nv-eh74/p/N82E16834236482?Item=N82E16834236482,141.21199808219862,AMD Ryzen 7,NVIDIA
94,390.99,apple,13.3,Intel Core i5 5th Gen,8,128,Integrated Graphics,1440x900,1,0,Integrated,macOS,Yes,0,0,"apple macbook air laptop intel core i5-5350u 1.8ghz 13.3"" 8gb 128gb ssd macos silver mqd32ll/a  2017 grade b(3)",https://www.newegg.com/silver-apple-macbook-air-mqd32ll-a-home-personal/p/2SN-0001-020X4?Item=2SN-0001-020X4,127.67794013309688,Intel Core i5,Other GPU
95,229.99,hp,14.0,Intel Core i5 8th Gen,16,256,No,1920x1080,0,0,Integrated,Windows 10 Pro,No,0,0,"hp elitebook 840 g6 intel core i5-8365u 1.60ghz 16 gb memory 256 gb ssd 14.0"" windows 10 pro",https://www.newegg.com/hp-elitebook-840-g6/p/N82E16834841655?Item=N82E16834841655,157.3505121487356,Intel Core i5,No
96,1899.99,acer,16.0,Intel Core i9 13th Gen,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,2560x1600,1,0,Dedicated,Windows 11 Home,Yes,1,1,"acer predator helios 16 ph16-71-98me 16.0"" gaming laptop",https://www.newegg.com/abyssal-black-acer-predator-helios-16-ph16-71-98me-gaming/p/N82E16834360323?Item=N82E16834360323,188.67962264113208,Intel Core i9,NVIDIA
97,883.99,acer,17.3,Intel Core i5 12th Gen,8,512,NVIDIA GeForce RTX 3050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,1,"acer nitro 5 an517-55-58g4 17.3"" gaming laptop",https://www.newegg.com/obsidian-black-acer-nitro-5-an517-55-58g4-gaming/p/1TS-000X-053S7?Item=1TS-000X-053S7,127.33567457123111,Intel Core i5,NVIDIA
98,479.99,asus,15.6,AMD Ryzen 5 4000 Series,8,512,NVIDIA GeForce GTX 1650,1920x1080,0,0,Dedicated,Windows 11 Home,Yes,0,0,"asus fa506ihr-us51 15.6"" fhd 1920 x 1080 gaming laptop amd ryzen 5 4600h 3ghz up to 4.0 ghz 8gb ddr4-3200 sdram 512gb pcie 3.0 nvme m.2 ssd nvidia geforce gtx 1650 4gb w11h",https://www.newegg.com/p/2WC-000N-0DZZ9?Item=2WC-000N-0DZZ9,141.21199808219862,AMD Ryzen 5,NVIDIA
99,1056.99,asus,15.6,Intel Core i5 13th Gen,16,512,NVIDIA GeForce RTX 4050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,1,"asus tuf gaming f15 (2023) fx507vu-es53 15.6"" gaming laptop(13)",https://www.newegg.com/mecha-gray-asus-tuf-gaming-f15-fx507vu-es53/p/N82E16834236467?Item=N82E16834236467,141.21199808219862,Intel Core i5,NVIDIA
100,1829.99,asus,17.3,Intel Core i9 11th Gen,32,3072,NVIDIA GeForce RTX 3080 Laptop GPU,3840x2160,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"asus zephyrus gx703hs-xb99 17.3"" 4k 3840x2160 120hz gaming laptop i9-11900h 32gb ddr4 3tb ssd geforce rtx 3080 windows 10 pro(6)",https://www.newegg.com/p/2WC-000N-08GS9?Item=2WC-000N-08GS9,254.67134914246222,Intel Core i9,NVIDIA
101,429.99,lenovo,15.6,Intel Core i7 12th Gen,12,512,Intel Iris Xe,1920x1080,0,1,Integrated,Windows 11 Home,No,0,0,"lenovo laptop ideapad 5 intel core i7-1255u (1.70ghz) 12 gb memory 512 gb pcie ssd intel iris xe graphics 15.6"" touchscreen windows 11 home 82sf0009us",https://www.newegg.com/p/N82E16834840435?Item=N82E16834840435,141.21199808219862,Intel Core i7,Intel
102,577.99,asus,16.0,AMD Ryzen 5 7000 Series,8,512,AMD Radeon Graphics,1920x1200,1,0,Integrated,Windows 11 Home,Yes,0,0,"asus m1605ya-es52 16.0"" laptop amd ryzen 5 7000 series 7530u (2.00ghz) 8gb memory(14)",https://www.newegg.com/indie-black-asus-vivobook-m1605ya-es52-home-personal/p/N82E16834236381?Item=N82E16834236381,141.50971698084905,AMD Ryzen 5,AMD
103,859.99,acer,15.6,Intel Core i7 12th Gen,16,512,NVIDIA GeForce RTX 4050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,1,"acer nitro 5 an515-58-73rs 15.6"" gaming laptop",https://www.newegg.com/obsidian-black-acer-nitro-5-an515-58-73rs-gaming/p/2WC-000K-027V4?Item=2WC-000K-027V4,141.21199808219862,Intel Core i7,NVIDIA
104,1312.99,asus,13.3,Intel Core i7 13th Gen,32,1024,Intel Iris Xe,2880x1800,0,0,Integrated,Windows 11 Pro,No,0,1,"2023 asus zenbook s 13 oled ultra laptop, 13.3â€ oled 2.8k display, intel evo certified, i7-1355ucpu, intelâ® iris xe graphics, 32gb ram, 1tb ssd, windows 11 pro, basalt grey, ux5304va-xs76t(4)",https://www.newegg.com/basalt-grey-asus-zenbook-s-13-ux5304va-xs76t/p/N82E16834236428?Item=N82E16834236428,255.35588026619376,Intel Core i7,Intel
105,1942.99,asus,16.0,Intel Core i9 13th Gen,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,3200x2000,1,0,Dedicated,Windows 11 Home,Yes,1,1,"asus k6604ji-es96 16.0"" laptop intel core i9 13th gen 13980hx (2.20ghz) 16gb memory(7)",https://www.newegg.com/0-black-asus-vivobook-pro-16x-3d-oled-k6604ji-es96-content-creation-home-personal/p/N82E16834236443?Item=N82E16834236443,235.8495283014151,Intel Core i9,NVIDIA
106,2019.99,asus,16.0,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3060 Laptop GPU,3840x2400,1,1,Dedicated,Windows 11 Home,Yes,1,1,"asus ux7602zm-db74t 16.0"" laptop intel core i7 12th gen 12700h (2.30ghz) 16gb memory",https://www.newegg.com/tech-black-asus-zenbook-pro-ux7602zm-db74t-content-creation-home-personal/p/N82E16834236265R?Item=N82E16834236265R,283.0194339616981,Intel Core i7,NVIDIA
107,577.99,lenovo,16.0,Intel Core i7 12th Gen,16,512,Intel Iris Xe,2560x1600,1,1,Integrated,Windows 11 Home,Yes,1,1,"lenovo ideapad flex 5 16"" 2-in-1 touchscreen laptop - intel core i7 12th gen 1255u 16gb ram 512gb ssd windows 11 home, lenovo premium care, 82r80002us",https://www.newegg.com/lenovo-ideapad-flex-5-16iau7-82r80002us-storm-grey/p/1TS-000E-10PV0R?Item=1TS-000E-10PV0R,188.67962264113208,Intel Core i7,Intel
108,1049.99,msi,15.6,AMD Ryzen 7 7000 Series,32,1024,AMD Radeon RX 6550M,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi bravo 15 b7edp-016us 15.6"" gaming laptop(1)",https://www.newegg.com/p/N82E16834156565?Item=N82E16834156565,141.21199808219862,AMD Ryzen 7,AMD
109,1489.99,msi,14.0,Intel Core i7 12th Gen,16,512,NVIDIA GeForce RTX 3050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Pro,Yes,1,1,"msi prestige 14 a12uc-006 14.0"" laptop intel core i7 12th gen 1260p (2.10ghz) 16gb memory(4)",https://www.newegg.com/carbon-gray-msi-prestige-14-a12uc-006-content-creation/p/N82E16834156160?Item=N82E16834156160,157.3505121487356,Intel Core i7,NVIDIA
110,2299.99,asus,14.5,Intel Core i9 13th Gen,32,1024,NVIDIA GeForce RTX 4060 Laptop GPU,2880x1800,1,0,Dedicated,Windows 11 Home,Yes,1,1,asus ux8402vv-ps96t 14.5 laptop intel core i9 13th gen 13900h (2.60ghz) 32gb memory,https://www.newegg.com/tech-black-asus-zenbook-pro-14-duo-oled-ux8402vv-ps96t-content-creation-home-personal/p/N82E16834236457?Item=N82E16834236457,234.22297983037086,Intel Core i9,NVIDIA
111,1199.0,msi,15.6,Intel Core i5 13th Gen,16,512,NVIDIA GeForce RTX 4060 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi stealth 15 a13vf-038us 15.6"" gaming laptop(5)",https://www.newegg.com/p/N82E16834156420?Item=N82E16834156420,141.21199808219862,Intel Core i5,NVIDIA
112,851.99,lenovo,15.6,AMD Ryzen 7 5000 Series,16,256,AMD Radeon Graphics,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"lenovo thinkpad e15 gen 4 21ed0045us 15.6"" notebook - full hd - 1920 x 1080 - amd ryzen 7 5825u octa-core (8 core) 2 ghz - 16 gb total ram - 8 gb on-board memory - 256 gb ssd - mineral metallic -(1)",https://www.newegg.com/metallic-gray-lenovo-e15-gen-4-21ed0045us-home-personal/p/1TS-000E-11NK3?Item=1TS-000E-11NK3,141.21199808219862,AMD Ryzen 7,AMD
113,1020.0,msi,15.6,Intel Core i7 13th Gen,16,1024,NVIDIA GeForce RTX 4060 Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi pulse 15 b13vfk-413us 15.6"" gaming laptop",https://www.newegg.com/p/N82E16834156427R?Item=N82E16834156427R,188.28266410959816,Intel Core i7,NVIDIA
114,1144.99,asus,17.3,AMD Ryzen 7 6000 Series,16,512,NVIDIA GeForce RTX 3050 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,No,0,0,"asus rog strix g17 g713rc-rs73 17.3"" gaming laptop(10)",https://www.newegg.com/eclipse-gray-asus-rog-strix-g17-g713rc-rs73-gaming/p/N82E16834236224?Item=N82E16834236224,127.33567457123111,AMD Ryzen 7,NVIDIA
115,599.99,hp,14.0,Intel Core i5 12th Gen,8,256,Intel Iris Xe,1366x768,1,1,Integrated,Windows 11 Home,Yes,0,0,hp 14dy2076nr 14 inch pavilion x360 touch-screen laptop - intel core i5-1235u - 8gb/256gb - natural silver,https://www.newegg.com/hp-pavilion-x360-14-dy2076nr-top-cover-natural-silver-keyboard-deck-natural-silver-with-a-vertica/p/1TS-000D-0YB10?Item=1TS-000D-0YB10,111.93520355955211,Intel Core i5,Intel
116,409.99,dell,14.0,Intel Core i5 8th Gen,16,512,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 7490 14.0"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 16gb memory(1)",https://www.newegg.com/dell-latitude-7490/p/N82E16834343236?Item=N82E16834343236,157.3505121487356,Intel Core i5,Intel
117,240.99,acer,17.3,Intel Celeron,4,32,Intel UHD Graphics,1920x1080,0,0,Integrated,Chrome OS,Yes,0,0,"acer chromebook 317 cb317-1h cb317-1h-c41x 17.3"" chromebook - full hd - 1920 x 1080 - intel celeron n5100 quad-core (4 core) 1.10 ghz - 4 gb ram - 32 gb flash memory - sparkly silver - chrome os",https://www.newegg.com/p/1TS-000X-038Z9?Item=1TS-000X-038Z9,127.33567457123111,Intel Other CPU,Intel
119,929.99,apple,16.0,Intel Core i7 9th Gen,32,512,AMD Radeon Pro 5300M,3072x1920,1,0,Dedicated,macOS,Yes,0,1,"apple macbook pro intel core i7- 9750h 2.60 ghz 32 gb memory 512 gb ssd amd radeon pro 5300m 16.0"" macos 10.15 catalina mvvl2ll/a (2019)",https://www.newegg.com/space-gray-apple-macbook-pro-mvvl2ll-a-content-creation-home-personal/p/N82E16834096431?Item=N82E16834096431,226.4155471693585,Intel Core i7,AMD
120,1350.0,gigabyte,16.0,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,3840x2400,1,0,Dedicated,Windows 11 Home,Yes,0,1,"gigabyte aero 16 xe5-73us934hh 16.0"" gaming laptop",https://www.newegg.com/p/N82E16834233529R?Item=N82E16834233529R,283.0194339616981,Intel Core i7,NVIDIA
121,659.99,asus,16.0,Intel Core i5 13th Gen,8,512,Intel Iris Xe,1920x1200,0,0,Integrated,Windows 11 Home,Yes,0,0,"2023 asus vivobook 16 laptop, 16â€ wuxga (1920 x 1200) 16:10 display, intel core i5-13500h cpu, intel uhd graphics, 8gb ram, 512gb ssd, windows 11 home, indie black, f1605va-ds52(1)",https://www.newegg.com/indie-black-asus-f1605va-ds52-home-personal/p/N82E16834236436?Item=N82E16834236436,141.50971698084905,Intel Core i5,Intel
122,1699.99,acer,16.0,AMD Ryzen 9 7000 Series,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,2560x1600,1,0,Dedicated,Windows 11 Home,Yes,1,0,"acer nitro 16 an16-41-r5kc 16.0"" gaming laptop",https://www.newegg.com/obsidian-black-acer-nitro-16-an16-41-r1we-gaming/p/N82E16834360270?Item=N82E16834360270,188.67962264113208,AMD Ryzen 9,NVIDIA
123,484.99,microsoft,15.0,AMD Ryzen 7 4000 Series,8,512,AMD Radeon Graphics,2496x1664,1,1,Integrated,Windows 11 Home,Yes,0,0,"microsoft 5w8-00009 15.0"" laptop amd ryzen 7 4000 series 4980u (2.00ghz) 8 gb lpddr4x memory",https://www.newegg.com/platinum-with-metal-palm-rest-microsoft-surface-laptop-4-5w8-00009-content-creation-home-persona/p/N82E16834736913?Item=N82E16834736913,199.98791074573595,AMD Ryzen 7,AMD
124,1599.99,asus,16.0,Intel Core i9 13th Gen,16,1024,NVIDIA GeForce RTX 4060 Laptop GPU,3200x2000,1,0,Dedicated,Windows 11 Home,Yes,1,1,"asus k6604jv-es94 16.0"" laptop intel core i9 13th gen 13980hx (2.20ghz) 16gb memory(7)",https://www.newegg.com/0-black-asus-vivobook-pro-16x-3d-oled-k6604jv-es94-content-creation-home-personal/p/N82E16834236444?Item=N82E16834236444,235.8495283014151,Intel Core i9,NVIDIA
